"year","month","day","station","O3","TEMP","PRES","DEWP","RAIN","WSPM","date"
2013,3,1,"Changping",77.7916666666667,0.8125,1023.85833333333,-19.5833333333333,0,2.13333333333333,2013-03-01
2013,3,2,"Changping",28.6521739130435,-0.395833333333333,1023.72916666667,-16.1166666666667,0,0.929166666666667,2013-03-02
2013,3,3,"Changping",31.3333333333333,5.32916666666667,1011.3125,-12.9958333333333,0,1.3625,2013-03-03
2013,3,4,"Changping",66.4583333333333,9.2375,1014.40416666667,-13.4666666666667,0,2.38333333333333,2013-03-04
2013,3,5,"Changping",88.75,6.4625,1007.79583333333,-9,0,0.766666666666667,2013-03-05
2013,3,6,"Changping",68.2083333333333,7.34583333333333,1004.34583333333,-4.76666666666667,0,1.04166666666667,2013-03-06
2013,3,7,"Changping",41,9.2375,999.229166666667,-3.89583333333333,0,1.00833333333333,2013-03-07
2013,3,8,"Changping",82.2083333333333,12.0375,996.154166666667,-2.87083333333333,0,2.10416666666667,2013-03-08
2013,3,9,"Changping",102.25,7.1125,1001.66666666667,-11.3791666666667,0,3.29166666666667,2013-03-09
2013,3,10,"Changping",97.2916666666667,7.29166666666667,1017.01666666667,-16.7166666666667,0,2.34583333333333,2013-03-10
2013,3,11,"Changping",88.5833333333333,5.3625,1010.50833333333,-8.42083333333333,0,1.25833333333333,2013-03-11
2013,3,12,"Changping",35.875,5.1875,1005.90833333333,-0.658333333333333,0.0875,1.20833333333333,2013-03-12
2013,3,13,"Changping",85.0833333333333,4.74166666666667,1019.39583333333,-13.3208333333333,0,2.12916666666667,2013-03-13
2013,3,14,"Changping",81.125,3.4875,1018.3125,-4.69166666666667,0,1.5,2013-03-14
2013,3,15,"Changping",58.2916666666667,5.66666666666667,1011.35833333333,-2.44583333333333,0,0.9375,2013-03-15
2013,3,16,"Changping",92.1666666666667,8.87083333333333,1013.54166666667,-0.3625,0,1.4875,2013-03-16
2013,3,17,"Changping",97.1666666666667,9.525,998.854166666667,1.63333333333333,0,1.04166666666667,2013-03-17
2013,3,18,"Changping",80.4166666666667,8.67083333333333,998.233333333333,-11.4416666666667,0,3.69166666666667,2013-03-18
2013,3,19,"Changping",37.4583333333333,1.23333333333333,1005.9625,-0.779166666666667,0.375,1.4,2013-03-19
2013,3,20,"Changping",57.5416666666667,1.3875,1013.85,-4.63333333333333,0.5,1.275,2013-03-20
2013,3,21,"Changping",25.9130434782609,3.15833333333333,1001.90833333333,-2.275,0,0.983333333333333,2013-03-21
2013,3,22,"Changping",54.7826086956522,6.7875,1008.22916666667,-7.575,0,2.275,2013-03-22
2013,3,23,"Changping",37.625,4.04583333333333,1005.68333333333,-7.52916666666667,0,2.475,2013-03-23
2013,3,24,"Changping",62.7265416666667,4.82916666666667,1013.03333333333,-14.5583333333333,0,1.975,2013-03-24
2013,3,25,"Changping",31.9004916666667,4.675,1012.12916666667,-6.85,0,1.40416666666667,2013-03-25
2013,3,26,"Changping",23.8134260869565,6.33333333333333,1004.37083333333,-3.35416666666667,0,1,2013-03-26
2013,3,27,"Changping",49.2812916666667,10.1125,1002.20416666667,-7.30416666666667,0,2.64583333333333,2013-03-27
2013,3,28,"Changping",64.2916666666667,7.84166666666667,1012.11666666667,-14.6708333333333,0,2.14166666666667,2013-03-28
