"year","month","day","station","O3","TEMP","PRES","DEWP","RAIN","WSPM","date"
2013,3,1,"Wanliu",46.3478260869565,1.39166666666667,1026.875,-18.7458333333333,0,3.25416666666667,2013-03-01
2013,3,2,"Wanliu",17.6666666666667,0.616666666666667,1026.85,-15.9375,0,1.47916666666667,2013-03-02
2013,3,3,"Wanliu",12.0833333333333,5.56666666666667,1014.60833333333,-12.3166666666667,0,1.65833333333333,2013-03-03
2013,3,4,"Wanliu",31.75,9.9625,1017.65,-11.6833333333333,0,2.40416666666667,2013-03-04
2013,3,5,"Wanliu",48.5416666666667,6.29166666666667,1010.9,-7.525,0,1.12916666666667,2013-03-05
2013,3,6,"Wanliu",16.2916666666667,7.18333333333333,1007.48333333333,-4.21666666666667,0,1.48333333333333,2013-03-06
2013,3,7,"Wanliu",25.2083333333333,9.2875,1002.32083333333,-2.03333333333333,0,1.55833333333333,2013-03-07
2013,3,8,"Wanliu",64.4583333333333,9.6125,999.475,-1.15,0,1.6375,2013-03-08
2013,3,9,"Wanliu",61.7083333333333,6.98333333333333,1004.39166666667,-10.1625,0,3.39166666666667,2013-03-09
2013,3,10,"Wanliu",67.4583333333333,5.2625,1020.49166666667,-12.85,0,2.44166666666667,2013-03-10
2013,3,11,"Wanliu",56.4166666666667,5.5375,1013.6625,-6.62083333333333,0,1.56666666666667,2013-03-11
2013,3,12,"Wanliu",21,4.6,1008.80833333333,1.35,0.120833333333333,1.08333333333333,2013-03-12
2013,3,13,"Wanliu",47.4583333333333,4.92916666666667,1022.475,-10.05,0,2.32916666666667,2013-03-13
2013,3,14,"Wanliu",61.0416666666667,3.81666666666667,1021.4,-3.5875,0,1.95416666666667,2013-03-14
2013,3,15,"Wanliu",37.7916666666667,6.4,1014.5,-1.06666666666667,0,1.42083333333333,2013-03-15
2013,3,16,"Wanliu",59.7916666666667,9.52916666666667,1016.85416666667,0.883333333333333,0,1.69583333333333,2013-03-16
2013,3,17,"Wanliu",88.7083333333333,10.0083333333333,1001.9375,3.14583333333333,0,1.14583333333333,2013-03-17
2013,3,18,"Wanliu",82,8.38333333333333,1001.22083333333,-9.40416666666667,0.00416666666666667,3.6375,2013-03-18
2013,3,19,"Wanliu",16.3181818181818,2.06666666666667,1008.89166666667,-1.32916666666667,0.375,1.91666666666667,2013-03-19
2013,3,20,"Wanliu",26.8636363636364,1.52083333333333,1017.12083333333,-2.82083333333333,0.3125,1.9875,2013-03-20
2013,3,21,"Wanliu",11.125,3.5875,1004.925,-1.425,0,1.65,2013-03-21
2013,3,22,"Wanliu",33.25,6.30416666666667,1011.55833333333,-4.5375,0,2.55,2013-03-22
2013,3,23,"Wanliu",27.625,4.77083333333333,1008.50416666667,-6.29166666666667,0,2.4125,2013-03-23
2013,3,24,"Wanliu",53.4364454545455,5.1125,1016.25833333333,-12.9,0,2.69166666666667,2013-03-24
2013,3,25,"Wanliu",30.7052555555556,5.15,1015.3,-5.375,0,1.91666666666667,2013-03-25
2013,3,26,"Wanliu",11.2826916666667,6.8,1007.56666666667,-0.795833333333333,0,1.6625,2013-03-26
2013,3,27,"Wanliu",40.1057,10.8791666666667,1005.15833333333,-4.57083333333333,0,2.84583333333333,2013-03-27
2013,3,28,"Wanliu",57.8457181818182,7.87916666666667,1015.56666666667,-10.2416666666667,0,2.225,2013-03-28
2013,3,29,"Wanliu",30.45648,6.20833333333333,1016.27916666667,-5.3,0,1.57083333333333,2013-03-29
2013,3,30,"Wanliu",36.875,6.45,1016.82083333333,-2.52916666666667,0,1.7375,2013-03-30
2013,3,31,"Wanliu",2.33333333333333,5.57083333333333,1013.11666666667,2.475,0,1.49583333333333,2013-03-31
2013,4,1,"Wanliu",52.6363636363636,10.4583333333333,1011.70416666667,-4.6875,0,3.07083333333333,2013-04-01
2013,4,2,"Wanliu",45.75,10.0375,1011.40833333333,-1.49583333333333,0,1.91666666666667,2013-04-02
2013,4,3,"Wanliu",47.9166666666667,11.9166666666667,1006.75416666667,0.0291666666666667,0,1.82916666666667,2013-04-03
2013,4,4,"Wanliu",28.2916666666667,7.75833333333333,1009.12083333333,-0.0916666666666667,0.341666666666667,1.55416666666667,2013-04-04
2013,4,5,"Wanliu",42.5454545454545,8.52083333333333,1013.28333333333,-0.5125,0.1,2.44583333333333,2013-04-05
2013,4,6,"Wanliu",50,8.55833333333333,1010.8375,-6.8625,0,1.86666666666667,2013-04-06
2013,4,7,"Wanliu",35.2173913043478,8.84583333333333,1002.39583333333,-0.608333333333333,0,1.67083333333333,2013-04-07
2013,4,8,"Wanliu",72.4166666666667,9.02083333333333,1007.19583333333,-10.9041666666667,0,4.725,2013-04-08
2013,4,9,"Wanliu",76.4692090909091,8.05,1014.60416666667,-9.12916666666667,0,3.9625,2013-04-09
2013,4,10,"Wanliu",57.85285,7.775,1014.03333333333,-8.325,0,2.59583333333333,2013-04-10
2013,4,11,"Wanliu",38.03865,9.7875,1012.80833333333,-7.93333333333333,0,2.14583333333333,2013-04-11
2013,4,12,"Wanliu",21.8737,14.7375,1006.7875,-2.19583333333333,0,1.99166666666667,2013-04-12
2013,4,13,"Wanliu",42.2727272727273,17.3791666666667,999.095833333333,0.133333333333333,0,3.075,2013-04-13
2013,4,14,"Wanliu",59.1666666666667,11.9375,1004.55416666667,-2.82916666666667,0,2.39583333333333,2013-04-14
2013,4,15,"Wanliu",54.75,12.7208333333333,997.729166666667,1.36666666666667,0,1.77916666666667,2013-04-15
2013,4,16,"Wanliu",70.8231583333333,14.5291666666667,1001.20833333333,0.5875,0,2.38333333333333,2013-04-16
2013,4,17,"Wanliu",72.7741,12.3583333333333,1005.9125,-1.09583333333333,0,2.09583333333333,2013-04-17
2013,4,18,"Wanliu",76.061325,11.0208333333333,1017.20416666667,-11.6166666666667,0,2.52083333333333,2013-04-18
2013,4,19,"Wanliu",47.75,6.19583333333333,1018.65833333333,-1.24583333333333,0.0125,2.70416666666667,2013-04-19
2013,4,20,"Wanliu",53.7915666666667,8.92083333333333,1015.35833333333,0.7625,0,2.07916666666667,2013-04-20
2013,4,21,"Wanliu",48.5431818181818,11.8708333333333,1012.3625,3.29583333333333,0,2.29166666666667,2013-04-21
2013,4,22,"Wanliu",24.3333333333333,12.2833333333333,1008.33333333333,6.23333333333333,0,1.7,2013-04-22
2013,4,23,"Wanliu",15.7916666666667,11.7875,1005.7,7.67083333333333,0,1.35833333333333,2013-04-23
2013,4,24,"Wanliu",35.9166666666667,15.3583333333333,1005.20416666667,2.25833333333333,0,1.92916666666667,2013-04-24
2013,4,25,"Wanliu",50.4090909090909,14.9125,1007.47916666667,-3.28333333333333,0,2.3,2013-04-25
2013,4,26,"Wanliu",48.2083333333333,16.1875,1004.45,2.20416666666667,0,1.34166666666667,2013-04-26
2013,4,27,"Wanliu",74.9047619047619,17.8041666666667,1005.23333333333,3.7125,0,1.4375,2013-04-27
2013,4,28,"Wanliu",83.625,16.2541666666667,1004.77083333333,4.39166666666667,0,1.2875,2013-04-28
2013,4,29,"Wanliu",58.5028090909091,20.1166666666667,1006.45,-2.975,0,2.25416666666667,2013-04-29
2013,4,30,"Wanliu",51.375,20.7166666666667,1008.27083333333,-3.4625,0,1.58333333333333,2013-04-30
2013,5,1,"Wanliu",70.6666666666667,17.4041666666667,1009.47083333333,2.45,0,1.95416666666667,2013-05-01
2013,5,2,"Wanliu",76.75,19.2291666666667,1006.31666666667,5.17083333333333,0,1.75,2013-05-02
2013,5,3,"Wanliu",108,18.1291666666667,1011.19166666667,7.23333333333333,0,2.07916666666667,2013-05-03
2013,5,4,"Wanliu",92.7083333333333,18.7791666666667,1010.77083333333,8.93333333333333,0,1.8625,2013-05-04
2013,5,5,"Wanliu",86.5416666666667,20.5875,1010.6,11.9916666666667,0,1.43333333333333,2013-05-05
2013,5,6,"Wanliu",113.761191666667,22.9333333333333,1008.67916666667,13.175,0,1.525,2013-05-06
2013,5,7,"Wanliu",109.304347826087,23.2416666666667,1009.2,12.4333333333333,0,1.45833333333333,2013-05-07
2013,5,8,"Wanliu",69.167425,20.0708333333333,1008.22916666667,12.65,0.0291666666666667,1.62083333333333,2013-05-08
2013,5,9,"Wanliu",37.375,17.6875,1004.0125,12.05,0,1.09166666666667,2013-05-09
2013,5,10,"Wanliu",48.5833333333333,21.3833333333333,996.083333333333,4.89166666666667,0,2.32916666666667,2013-05-10
2013,5,11,"Wanliu",40.4475454545455,22.7958333333333,990.033333333333,3.05416666666667,0,1.70416666666667,2013-05-11
2013,5,12,"Wanliu",53.8528916666667,22.2333333333333,994.491666666667,1.5375,0,1.38333333333333,2013-05-12
2013,5,13,"Wanliu",68.5485739130435,21.1125,996.791666666667,6.60416666666667,0,1.3875,2013-05-13
2013,5,14,"Wanliu",45.2375777777778,23.0375,1002.5375,5.99166666666667,0,1.83333333333333,2013-05-14
2013,5,15,"Wanliu",64.7514,21.9916666666667,1010.44166666667,8.34166666666667,0,1.4875,2013-05-15
2013,5,16,"Wanliu",69.0354,21.2041666666667,1010.975,11.1583333333333,0,1.60416666666667,2013-05-16
2013,5,17,"Wanliu",39.4578947368421,20.7875,1005.9375,13.4291666666667,0,1.55,2013-05-17
2013,5,18,"Wanliu",50.9126625,20.7333333333333,1000.49166666667,15.1875,0,2.26666666666667,2013-05-18
